Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Dan Atanasiu,Romania,29,Preliminary Phase 1,Beethoven,Sonata in D major Op.10 No.3,Preliminary,7th,Classical
Dan Atanasiu,Romania,29,Preliminary Phase 1,Chopin,Scherzo No.2 in B-flat minor Op.31,Preliminary,7th,Romantic
Dan Atanasiu,Romania,29,Preliminary Phase 1,Chopin,Etude in A minor Op.25 No.11,Preliminary,7th,Romantic
Dan Atanasiu,Romania,29,Preliminary Phase 1,Liszt,Transcendental Etude No.10,Preliminary,7th,Romantic
Dan Atanasiu,Romania,29,Preliminary Phase 2,Mozart,Sonata in B-flat major K.333,Preliminary,7th,Classical
Dan Atanasiu,Romania,29,Preliminary Phase 2,Beethoven,"Sonata in F minor Op.57 ""Appassionata""",Preliminary,7th,Classical
Dan Atanasiu,Romania,29,Preliminary Phase 2,Liszt,Sonata in B minor,Preliminary,7th,Romantic
Dan Atanasiu,Romania,29,Preliminary Phase 2,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,7th,Contemporary
Dan Atanasiu,Romania,29,Semifinals Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,7th,Romantic
Dan Atanasiu,Romania,29,Semifinals Recital,Liszt,Sonata in B minor,Preliminary,7th,Romantic
Dan Atanasiu,Romania,29,Semifinals Recital,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Dan Atanasiu,Romania,29,Semifinals Recital,Chopin,Sonata No.2 in B-flat minor Op.35,Preliminary,7th,Romantic
Dan Atanasiu,Romania,29,Finals Concerti,Mozart,Piano Concerto No.20 in D minor K.466,Preliminary,7th,Classical
Dan Atanasiu,Romania,29,Finals Concerti,Chopin,Piano Concerto No.2 in F minor Op.21,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Preliminary Phase 1,Bach,English Suite No.2 in A minor BWV 807,Preliminary,7th,Baroque
Dickran Atamian,United States,29,Preliminary Phase 1,Beethoven,"Sonata in C minor Op.13 ""Pathetique""",Preliminary,7th,Classical
Dickran Atamian,United States,29,Preliminary Phase 1,Chopin,Ballade No.3 in A-flat major Op.47,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Preliminary Phase 1,Chopin,Etude in B minor Op.25 No.10,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Preliminary Phase 1,Liszt,Paganini Etude No.6 in A minor,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Preliminary Phase 2,Mozart,Sonata in A minor K.310,Preliminary,7th,Classical
Dickran Atamian,United States,29,Preliminary Phase 2,Beethoven,"Sonata in F minor Op.57 ""Appassionata""",Preliminary,7th,Classical
Dickran Atamian,United States,29,Preliminary Phase 2,Brahms,Variations and Fugue on a Theme of Handel Op.24,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Preliminary Phase 2,Ravel,Gaspard de la Nuit,Preliminary,7th,Impressionistic
Dickran Atamian,United States,29,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Semifinals Recital,Chopin,Mazurka Op.17 No.1 in B-flat major,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Semifinals Recital,Chopin,Mazurka Op.17 No.2 in E minor,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Semifinals Recital,Chopin,Mazurka Op.17 No.4 in A minor,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Semifinals Recital,Chopin,Polonaise in F-sharp minor Op.44,Preliminary,7th,Romantic
Dickran Atamian,United States,29,Semifinals Recital,Corigliano,Fantasia on an Ostinato,Preliminary,7th,Contemporary
Dickran Atamian,United States,29,Semifinals Recital,Prokofiev,Sonata No.6 in A major Op.82,Preliminary,7th,Contemporary
Dickran Atamian,United States,29,Finals Concerti,Mozart,Piano Concerto No.20 in D minor K.466,Preliminary,7th,Classical
Dickran Atamian,United States,29,Finals Concerti,Prokofiev,Piano Concerto No.3 in C major Op.26,Preliminary,7th,Contemporary
Seizo Azuma,Japan,26,Preliminary Phase 1,Bach,Italian Concerto BWV 971,Preliminary,8th,Baroque
Seizo Azuma,Japan,26,Preliminary Phase 1,Haydn,Sonata in E-flat major Hob.XVI:52,Preliminary,8th,Classical
Seizo Azuma,Japan,26,Preliminary Phase 1,Chopin,Scherzo No.4 in E major Op.54,Preliminary,8th,Romantic
Seizo Azuma,Japan,26,Preliminary Phase 1,Chopin,Etude in C major Op.10 No.1,Preliminary,8th,Romantic
Seizo Azuma,Japan,26,Preliminary Phase 1,Rachmaninoff,Etude-tableau in D major Op.39 No.9,Preliminary,8th,Romantic
Seizo Azuma,Japan,26,Preliminary Phase 2,Mozart,Sonata in D major K.311,Preliminary,8th,Classical
Seizo Azuma,Japan,26,Preliminary Phase 2,Beethoven,"Sonata in F Minor Op.57 ""Appassionata""",Preliminary,8th,Classical
Seizo Azuma,Japan,26,Preliminary Phase 2,Ravel,Oiseaux tristes from Miroirs,Preliminary,8th,Impressionistic
Seizo Azuma,Japan,26,Preliminary Phase 2,Ravel,Une barque sur l'ocEan from Miroirs,Preliminary,8th,Impressionistic
Seizo Azuma,Japan,26,Preliminary Phase 2,Ravel,Alborada del gracioso from Miroirs,Preliminary,8th,Impressionistic
Seizo Azuma,Japan,26,Semifinal Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,8th,Romantic
Seizo Azuma,Japan,26,Semifinal Recital,Ravel,Oiseaux tristes from Miroirs,Preliminary,8th,Impressionistic
Seizo Azuma,Japan,26,Semifinal Recital,Ravel,Une barque sur l'ocEan from Miroirs,Preliminary,8th,Impressionistic
Seizo Azuma,Japan,26,Semifinal Recital,Ravel,Alborada del gracioso from Miroirs,Preliminary,8th,Impressionistic
Seizo Azuma,Japan,26,Semifinal Recital,Liszt,Sonata in B minor,Preliminary,8th,Romantic
Seizo Azuma,Japan,26,Semifinal Recital,Schumann,Chester: Variations for Piano,Preliminary,8th,Romantic
Seizo Azuma,Japan,26,Final Concerti,Mozart,Piano Concerto No.21 in C major K.467,Preliminary,8th,Classical
Seizo Azuma,Japan,26,Final Concerti,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,Preliminary,8th,Romantic
Jean-Efflam Bavouzet,France,28,Preliminary Phase 1,Bach,Partita No.2 in C minor BWV 826,Semifinal,8th,Baroque
Jean-Efflam Bavouzet,France,28,Preliminary Phase 1,Beethoven,Sonata in C major Op.2 No.3,Semifinal,8th,Classical
Jean-Efflam Bavouzet,France,28,Preliminary Phase 1,Chopin,Ballade No.2 in F major Op.38,Semifinal,8th,Romantic
Jean-Efflam Bavouzet,France,28,Preliminary Phase 1,Chopin,Etude in A-flat major Op.10 No.10,Semifinal,8th,Romantic
Jean-Efflam Bavouzet,France,28,Preliminary Phase 1,Schumann,Toccata in C major Op.7,Semifinal,8th,Romantic
Jean-Efflam Bavouzet,France,28,Preliminary Phase 2,Mozart,Sonata in A minor K.310,Semifinal,8th,Classical
Jean-Efflam Bavouzet,France,28,Preliminary Phase 2,Schumann,Sonata No.3 in F minor Op.14,Semifinal,8th,Romantic
Jean-Efflam Bavouzet,France,28,Preliminary Phase 2,Prokofiev,Sonata No.3 in A minor Op.28,Semifinal,8th,Contemporary
Jean-Efflam Bavouzet,France,28,Semifinals Chamber,Schumann,Piano Quintet in E-flat major Op.44,Semifinal,8th,Romantic
Jean-Efflam Bavouzet,France,28,Semifinals Recital,Ravel,Gaspard de la Nuit,Semifinal,8th,Impressionistic
Jean-Efflam Bavouzet,France,28,Semifinals Recital,Liszt,Chester: Variations for Piano,Semifinal,8th,Romantic
Jean-Efflam Bavouzet,France,28,Finals Concerti,Beethoven,Piano Concerto No.2 in B-flat major Op.19,Semifinal,8th,Classical
Jean-Efflam Bavouzet,France,28,Finals Concerti,Bartók,Piano Concerto No.2,Semifinal,8th,Contemporary
Kathryn Brown,United States,27,Preliminary Phase 1,Bach,Italian Concerto BWV 971,Preliminary,8th,Baroque
Kathryn Brown,United States,27,Preliminary Phase 1,Haydn,Sonata in C major Hob.XVI:50,Preliminary,8th,Classical
Kathryn Brown,United States,27,Preliminary Phase 1,Chopin,Polonaise-fantasy in A-flat major Op.61,Preliminary,8th,Romantic
Kathryn Brown,United States,27,Preliminary Phase 1,Chopin,Etude in G-flat major Op.10 No.5,Preliminary,8th,Romantic
Kathryn Brown,United States,27,Preliminary Phase 1,Rachmaninoff,Etude-Tableau in A minor Op.39 No.6,Preliminary,8th,Romantic
Kathryn Brown,United States,27,Preliminary Phase 2,Mozart,Sonata in F major K.332,Preliminary,8th,Classical
Kathryn Brown,United States,27,Preliminary Phase 2,Chopin,Sonata No.3 in B minor Op.58,Preliminary,8th,Romantic
Kathryn Brown,United States,27,Preliminary Phase 2,Schoenberg,Drei Klavierstücke Op.11,Preliminary,8th,Contemporary
Kathryn Brown,United States,27,Semifinals Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,8th,Romantic
Kathryn Brown,United States,27,Semifinals Recital,Mozart,Sonata in E-flat major K.282,Preliminary,8th,Classical
Kathryn Brown,United States,27,Semifinals Recital,Schumann,Fantasy in C major Op.17,Preliminary,8th,Romantic
Kathryn Brown,United States,27,Semifinals Recital,Schumann,Chester: Variations for Piano,Preliminary,8th,Romantic
Kathryn Brown,United States,27,Semifinals Recital,Debussy,Les collines d'Anacapri from Preludes Book I,Preliminary,8th,Impressionistic
Kathryn Brown,United States,27,Semifinals Recital,Debussy,La terrasse des audiences du clair de lune from Preludes Book II,Preliminary,8th,Impressionistic
Kathryn Brown,United States,27,Semifinals Recital,Debussy,Feux d'artifice from PrEludes Book II,Preliminary,8th,Impressionistic
Kathryn Brown,United States,27,Finals Concerti,Mozart,Piano Concerto No.21 in C major K.467,Preliminary,8th,Classical
Kathryn Brown,United States,27,Finals Concerti,Prokofiev,Piano Concerto No.3 in C major Op.26,Preliminary,8th,Contemporary
David Buechner,United States,29,Preliminary Phase 1,Bach,Partita No.1 in B-flat major BWV 825,Preliminary,8th,Baroque
David Buechner,United States,29,Preliminary Phase 1,Haydn,Sonata in E-flat major Hob.XVI:52,Preliminary,8th,Classical
David Buechner,United States,29,Preliminary Phase 1,Chopin,Ballade No.3 in A-flat major Op.47,Preliminary,8th,Romantic
David Buechner,United States,29,Preliminary Phase 1,Chopin,Etude in A-flat major Op.10 No.10,Preliminary,8th,Romantic
David Buechner,United States,29,Preliminary Phase 1,Bartók,Etude Op.18 No.1,Preliminary,8th,Contemporary
David Buechner,United States,29,Preliminary Phase 2,Mozart,Sonata in A minor K.310,Preliminary,8th,Classical
David Buechner,United States,29,Preliminary Phase 2,Liszt,Spanish Rhapsody,Preliminary,8th,Romantic
David Buechner,United States,29,Preliminary Phase 2,Scriabin,Sonata No.4 in F-sharp major Op.30,Preliminary,8th,Romantic
David Buechner,United States,29,Semifinals Chamber,Dvořák,Piano Quintet in A major Op.81,Preliminary,8th,Romantic
David Buechner,United States,29,Semifinals Recital,Mozart,Sonatensatz in G minor K.312,Preliminary,8th,Classical
David Buechner,United States,29,Semifinals Recital,Mozart,Adagio in B minor K.540,Preliminary,8th,Classical
David Buechner,United States,29,Semifinals Recital,Mozart,Eine kleine Gigue in G major K.574,Preliminary,8th,Classical
David Buechner,United States,29,Semifinals Recital,Brahms,Variations on an Original Theme Op.21 No.1,Preliminary,8th,Romantic
David Buechner,United States,29,Semifinals Recital,Schumann,Chester: Variations for Piano,Preliminary,8th,Romantic
David Buechner,United States,29,Semifinals Recital,Stravinsky,Trois mouvements de Petrouchka,Preliminary,8th,Contemporary
David Buechner,United States,29,Finals Concerti,Mozart,Piano Concerto No.24 in C minor K.491,Preliminary,8th,Classical
David Buechner,United States,29,Finals Concerti,Bartók,Piano Concerto No.2,Preliminary,8th,Contemporary
Pedro Burmester,Portugal,25,Preliminary Phase 1,Bach,Partita No.6 in E minor BWV 830,Semifinal,8th,Baroque
Pedro Burmester,Portugal,25,Preliminary Phase 1,Haydn,Sonata in C major Hob.XVI:50,Semifinal,8th,Classical
Pedro Burmester,Portugal,25,Preliminary Phase 1,Chopin,Impromptu No.2 in F-sharp major Op.36,Semifinal,8th,Romantic
Pedro Burmester,Portugal,25,Preliminary Phase 1,Chopin,Etude in G-sharp minor Op.25 No.6,Semifinal,8th,Romantic
Pedro Burmester,Portugal,25,Preliminary Phase 1,Scriabin,Etude in D-flat major Op.8 No.10,Semifinal,8th,Romantic
Pedro Burmester,Portugal,25,Preliminary Phase 2,Mozart,Sonata in C major K.545,Semifinal,8th,Classical
Pedro Burmester,Portugal,25,Preliminary Phase 2,Schumann,Kreisleriana Op.16,Semifinal,8th,Romantic
Pedro Burmester,Portugal,25,Preliminary Phase 2,Copland,El Salón MExico,Semifinal,8th,Contemporary
Pedro Burmester,Portugal,25,Semifinals Chamber,Schumann,Piano Quintet in E-flat major Op.44,Semifinal,8th,Romantic
Pedro Burmester,Portugal,25,Semifinals Recital,Beethoven,Sonata in E-flat major Op.7,Semifinal,8th,Classical
Pedro Burmester,Portugal,25,Semifinals Recital,Wagner-Liszt,Isolde's Liebestod,Semifinal,8th,Romantic
Pedro Burmester,Portugal,25,Semifinals Recital,Bach-Busoni,Toccata and Fugue in D minor BWV565,Semifinal,8th,Baroque
Pedro Burmester,Portugal,25,Semifinals Recital,Schumann,Chester: Variations for Piano,Semifinal,8th,Romantic
Pedro Burmester,Portugal,25,Finals Concerti,Mozart,Piano Concerto No.24 in C minor K.491,Semifinal,8th,Classical
Pedro Burmester,Portugal,25,Finals Concerti,Brahms,Piano Concerto No.1 in D minor Op.15,Semifinal,8th,Romantic
Laurent Cabasso,France,27,Preliminary Phase 1,Bach,Italian Concerto BWV 971,Preliminary,8th,Baroque
Laurent Cabasso,France,27,Preliminary Phase 1,Haydn,Sonata in C major Hob.XVI:50,Preliminary,8th,Classical
Laurent Cabasso,France,27,Preliminary Phase 1,Chopin,Polonaise-fantasy in A-flat major Op.61,Preliminary,8th,Romantic
Laurent Cabasso,France,27,Preliminary Phase 1,Chopin,Etude in A-flat major Op.10 No.10,Preliminary,8th,Romantic
Laurent Cabasso,France,27,Preliminary Phase 1,Debussy,Etude pour les degrEs chromatiques,Preliminary,8th,Impressionistic
Laurent Cabasso,France,27,Preliminary Phase 2,Mozart,Sonata in C major K.330,Preliminary,8th,Classical
Laurent Cabasso,France,27,Preliminary Phase 2,Schumann,Kreisleriana Op.16,Preliminary,8th,Romantic
Laurent Cabasso,France,27,Preliminary Phase 2,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,8th,Contemporary
Laurent Cabasso,France,27,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Preliminary,8th,Romantic
Laurent Cabasso,France,27,Semifinals Recital,Debussy,Images Book I,Preliminary,8th,Impressionistic
Laurent Cabasso,France,27,Semifinals Recital,Schubert,Sonata in A major D.959,Preliminary,8th,Romantic
Laurent Cabasso,France,27,Semifinals Recital,Schumann,Chester: Variations for Piano,Preliminary,8th,Romantic
Laurent Cabasso,France,27,Finals Concerti,Beethoven,Piano Concerto No.4 in G major Op.58,Preliminary,8th,Classical
Laurent Cabasso,France,27,Finals Concerti,Schumann,Piano Concerto in A minor Op.54,Preliminary,8th,Romantic
Angela Cheng,Canada,29,Preliminary Phase 1,Bach,Partita No.2 in C minor BWV 826,Semifinal,8th,Baroque
Angela Cheng,Canada,29,Preliminary Phase 1,Beethoven,Sonata in F major Op.10 No.2,Semifinal,8th,Classical
Angela Cheng,Canada,29,Preliminary Phase 1,Chopin,Ballade No.1 in G minor Op.23,Semifinal,8th,Romantic
Angela Cheng,Canada,29,Preliminary Phase 1,Chopin,Etude in F major Op.10 No.8,Semifinal,8th,Romantic
Angela Cheng,Canada,29,Preliminary Phase 1,Liszt,Transcendental Etude No.8,Semifinal,8th,Romantic
Angela Cheng,Canada,29,Preliminary Phase 2,Mozart,Sonata in D major K.576,Semifinal,8th,Classical
Angela Cheng,Canada,29,Preliminary Phase 2,Beethoven,Sonata in A-flat major Op.110,Semifinal,8th,Classical
Angela Cheng,Canada,29,Preliminary Phase 2,Prokofiev,Sonata No.2 in D minor Op.14,Semifinal,8th,Contemporary
Angela Cheng,Canada,29,Semifinals Chamber,Brahms,Piano Quintet in F minor Op.34,Semifinal,8th,Romantic
Angela Cheng,Canada,29,Semifinals Recital,Chopin,Sonata No.3 in B Minor Op.58,Semifinal,8th,Romantic
Angela Cheng,Canada,29,Semifinals Recital,Ravel,Gaspard de la Nuit,Semifinal,8th,Impressionistic
Angela Cheng,Canada,29,Semifinals Recital,Schumann,Chester: Variations for Piano,Semifinal,8th,Romantic
Angela Cheng,Canada,29,Finals Concerti,Mozart,Piano Concerto No.19 in F major K.459,Semifinal,8th,Classical
Angela Cheng,Canada,29,Finals Concerti,Brahms,Piano Concerto No.1 in D minor Op.15,Semifinal,8th,Romantic
Angela Cholakyan,United States,29,Preliminary Phase 1,Bach,Chromatic Fantasy and Fugue BWV 903,Preliminary,8th,Baroque
Angela Cholakyan,United States,29,Preliminary Phase 1,Haydn,Sonata in C major Hob.XVI:48,Preliminary,8th,Classical
Angela Cholakyan,United States,29,Preliminary Phase 1,Chopin,Ballade No.3 in A-flat major Op.47,Preliminary,8th,Romantic
Angela Cholakyan,United States,29,Preliminary Phase 1,Chopin,Etude in C-sharp minor Op.10 No.4,Preliminary,8th,Romantic
Angela Cholakyan,United States,29,Preliminary Phase 1,Rachmaninoff,Etude-tableau in A minor Op.39 No.6,Preliminary,8th,Romantic
Angela Cholakyan,United States,29,Preliminary Phase 2,Mozart,Sonata in C major K.330,Preliminary,8th,Classical
Angela Cholakyan,United States,29,Preliminary Phase 2,Liszt,Après une lecture de Dante (Fantasia quasi sonata),Preliminary,8th,Romantic
Angela Cholakyan,United States,29,Preliminary Phase 2,Prokofiev,Sonata No.2 in D minor Op.14,Preliminary,8th,Contemporary
Angela Cholakyan,United States,29,Semifinals Chamber,Schumann,Piano Quintet in E-flat major Op.44,Preliminary,8th,Romantic
Angela Cholakyan,United States,29,Semifinals Recital,Debussy,Suite Bergamasque,Preliminary,8th,Impressionistic
Angela Cholakyan,United States,29,Semifinals Recital,Chopin,Andante Spianato and Grande Polonaise Brillante in E-flat major Op.22,Preliminary,8th,Romantic
Angela Cholakyan,United States,29,Semifinals Recital,Prokofiev,Sonata No.2 in D minor Op.14,Preliminary,8th,Contemporary
Angela Cholakyan,United States,29,Semifinals Recital,Schumann,Chester: Variations for Piano,Preliminary,8th,Romantic
Angela Cholakyan,United States,29,Finals Concerti,Beethoven,Piano Concerto No.2 in B-flat major Op.19,Preliminary,8th,Classical
Angela Cholakyan,United States,29,Finals Concerti,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Preliminary Phase 1,Bach,Toccata in G minor BWV 915,2nd,8th,Baroque
JosE Carlos Cocarelli,Brazil,30,Preliminary Phase 1,Beethoven,Sonata in B-flat major Op.22,2nd,8th,Classical
JosE Carlos Cocarelli,Brazil,30,Preliminary Phase 1,Chopin,Ballade No.4 in F minor Op.52,2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Preliminary Phase 1,Chopin,Etude in A minor Op.25 No.11,2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Preliminary Phase 1,Schumann,Toccata in C major Op.7,2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Preliminary Phase 2,Mozart,Sonata in D major K.576,2nd,8th,Classical
JosE Carlos Cocarelli,Brazil,30,Preliminary Phase 2,Brahms,Variations on a Theme by Schumann Op.9,2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Preliminary Phase 2,Barber,Sonata Op.26,2nd,8th,Contemporary
JosE Carlos Cocarelli,Brazil,30,Semifinals Chamber,Dvořák,Piano Quintet in A major Op.81,2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Semifinals Recital,Schumann,Chester: Variations for Piano,2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Semifinals Recital,Schumann,"Variations on the name ""Abegg "" Op.1",2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Semifinals Recital,Chopin,Sonata in F minor Op.5,2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Finals Concerti,Chopin,Piano Concerto No.2 in F minor Op.21,2nd,8th,Romantic
JosE Carlos Cocarelli,Brazil,30,Finals Concerti,Brahms,Piano Concerto No.1 in D minor Op.15,2nd,8th,Romantic
Lora Dimitrova,Bulgaria,26,Preliminary Phase 1,Bach,Chromatic Fantasy and Fugue BWV 903,Preliminary,8th,Baroque
Lora Dimitrova,Bulgaria,26,Preliminary Phase 1,Haydn,Sonata in F major Hob.XVI:23,Preliminary,8th,Classical
