Competitior Name,Country of Origin,Age,Stage,Composer,Piece,Ranking,Cliburn Yr,Column3
Fujita Mao,Japan,,Semifinal,Prokofiev,sonata No.7 in B-flat major Op.83,2,2019,
Fujita Mao,Japan,,Final,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,2,2019,
Fujita Mao,Japan,,Final,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,2,2019,
Gadjiev Alexander,Italy,,Preliminary,Liszt,Transcendental Etude No.4,Semifinal,2019,
Gadjiev Alexander,Italy,,Preliminary,Beethoven,Sonata in C major Op.53,Semifinal,2019,
Gadjiev Alexander,Italy,,Preliminary,Bach,Prelude and Fugue in E major BWV 878,Semifinal,2019,
Gadjiev Alexander,Italy,,Preliminary,Rachmaninoff,Etude-tableau in e-flat minor Op.39 No.5,Semifinal,2019,
Gadjiev Alexander,Italy,,Preliminary,Chopin,Etude in E minor Op.25 No.5,Semifinal,2019,
Gadjiev Alexander,Italy,,Preliminary,Tchaikovsky,Variations in F major Op.19 No.6,Semifinal,2019,
Gadjiev Alexander,Italy,,Semifinal,Scriabin,Feuillet d' album' op.45 No.1; Etude No.8 A-flat major Op.8;,Semifinal,2019,
Gadjiev Alexander,Italy,,Semifinal,Liszt,Apres une lecture de Dante (Fantasia quasi sonata),Semifinal,2019,
Gadjiev Alexander,Italy,,Semifinal,Prokofiev,Sonata No.6 in A major Op.82,Semifinal,2019,
Gadjiev Alexander,Italy,,Semifinal,Scriabin,Poeme in F-sharp major Op.32 No.1,Semifinal,2019,
Gadjiev Alexander,Italy,,Semifinal,Scriabin,Etude C-sharp minor Op.42 No.5,Semifinal,2019,
Gadjiev Alexander,Italy,,Semifinal,Scriabin,Preludes No.2 in G-sharp minor op.16,Semifinal,2019,
Gadjiev Alexander,Italy,,Semifinal,Scriabin,Prelude No.3 in G-flat Major Op.16,Semifinal,2019,
Gadjiev Alexander,Italy,,Semifinal,Scriabin,Prelude No.4 in E-flat Minor Op.16,Semifinal,2019,
Gadjiev Alexander,Italy,,Final,Prokofiev,Piano Concerto No.3 in C major Op.26,Semifinal,2019,
Gadjiev Alexander,Italy,,Final,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Semifinal,2019,
Geniushene Anna,Russia,,Preliminary,Chopin,Etudein A flat major Op.10 No.10,Semifinal,2019,
Geniushene Anna,Russia,,Preliminary,Clementi,Sonata in f sharp minor Op.25 No.5,Semifinal,2019,
Geniushene Anna,Russia,,Preliminary,Bach,Prelude and Fugue in F major BWV 880,Semifinal,2019,
Geniushene Anna,Russia,,Preliminary,Tchaikovsky,Scherzo a la Russe Op.1 No.1,Semifinal,2019,
Geniushene Anna,Russia,,Preliminary,Tchaikovsky,Romance in F major Op.51 No.5,Semifinal,2019,
Geniushene Anna,Russia,,Preliminary,Rachmaninoff,Etude-tableau in E-flat minor Op.33 No.5,Semifinal,2019,
Geniushene Anna,Russia,,Preliminary,Liszt,Transcendental Etude No.10,Semifinal,2019,
Geniushene Anna,Russia,,Semifinal,Prokofiev,Sonata No.8 in B-flat major Op.84,Semifinal,2019,
Geniushene Anna,Russia,,Semifinal,Debussy,Berceuse heroique,Semifinal,2019,
Geniushene Anna,Russia,,Semifinal,Schumann,Humoresque in B-flat Major Op.20,Semifinal,2019,
Geniushene Anna,Russia,,Final,Prokofiev,Piano concerto No.3 in C major Op.26,Semifinal,2019,
Geniushene Anna,Russia,,Final,Tchaikovsky,Piano concerto No.1 in B-flat minor Op.23,Semifinal,2019,
Gugnin Andrey,Russia,,Preliminary,Liszt,Transcendental Etude No.8,Semifinal,2019,
Gugnin Andrey,Russia,,Preliminary,Chopin,Etude in A-flat major Op.25 No.1,Semifinal,2019,
Gugnin Andrey,Russia,,Preliminary,Bach,Prelude and Fugue in A-flat major BWV 862,Semifinal,2019,
Gugnin Andrey,Russia,,Preliminary,Beethoven,"sonata in C major Op.53 ""waldstein""",Semifinal,2019,
Gugnin Andrey,Russia,,Preliminary,Rachmaninoff,Etudes-tableau in B Minor Op.39 No.4,Semifinal,2019,
Gugnin Andrey,Russia,,Preliminary,Tchaikovsky,Dumka Op.59,Semifinal,2019,
Gugnin Andrey,Russia,,Semifinal,Prokofiev,sonata No.7 in B-flat major Op.83,Semifinal,2019,
Gugnin Andrey,Russia,,Semifinal,Bach,Prelude Gavotte and Gigue from 'Violin Partita' in E minor,Semifinal,2019,
Gugnin Andrey,Russia,,Semifinal,Chopin,sonata No.3 in B minor Op.58,Semifinal,2019,
Gugnin Andrey,Russia,,Final,Tchaikovsky,Piano concerto No.1 in B-flat minor op.23,Semifinal,2019,
Gugnin Andrey,Russia,,Final,Tchaikovsky,Piano concerto No.2 in G major Op.44,Semifinal,2019,
Harliono George,United Kingdom,,Preliminary,Bach,Prelude and Fugue in C-sharp major BWV 872,Preliminary,2019,
Harliono George,United Kingdom,,Preliminary,Beethoven,"sonata in F minor Op.57 ""appassionata""",Preliminary,2019,
Harliono George,United Kingdom,,Preliminary,Tchaikovsky,Natha Valse Op.51 No.4,Preliminary,2019,
Harliono George,United Kingdom,,Preliminary,Chopin,Etude in e minor Op.25 No.5,Preliminary,2019,
Harliono George,United Kingdom,,Preliminary,Rachmaninoff,Etude-tableau A minor Op.39 No.6,Preliminary,2019,
Harliono George,United Kingdom,,Preliminary,Liszt,Transcendental Etude No.11,Preliminary,2019,
Harliono George,United Kingdom,,Semifinal,Stravinsky,TroismouvementsdePetrouchka,Preliminary,2019,
Harliono George,United Kingdom,,Semifinal,Liszt,Romance in E minor 'O pourquoi donc' S. 169,Preliminary,2019,
Harliono George,United Kingdom,,Semifinal,Mussorgsky,Pictures at an exhibition,Preliminary,2019,
Harliono George,United Kingdom,,Final,Rachmaninoff,Piano Concerto No.2 in C minor Op.18,Preliminary,2019,
Harliono George,United Kingdom,,Final,Tchaikovsky,Piano Concerto No.2 in G major Op.44,Preliminary,2019,
Kantorow Alexandre,France,,Preliminary,Bach,Prelude and Fugue in E-flat major BWV 852,1,2019,
Kantorow Alexandre,France,,Preliminary,Liszt,Transcendental Etude No.12,1,2019,
Kantorow Alexandre,France,,Preliminary,Chopin,Etude in F major Op.10 No.8,1,2019,
Kantorow Alexandre,France,,Preliminary,Tchaikovsky,Meditation Op.72 No.5,1,2019,
Kantorow Alexandre,France,,Preliminary,Rachmaninoff,Etude-tableau in D major Op.39 No.9,1,2019,
Kantorow Alexandre,France,,Semifinal,Brahms,Rhapsody in B minor Op.79 No.1,1,2019,
Kantorow Alexandre,France,,Semifinal,Brahms,sonata No.2 in F-sharp minor Op.2,1,2019,
Kantorow Alexandre,France,,Semifinal,Stravinsky-Agosti,Firebird Suite,1,2019,
Kantorow Alexandre,France,,Semifinal,Faure,Nocturne No.6 in D-flat minor Op.63,1,2019,
Kantorow Alexandre,France,,Final,Brahms,Piano Concerto No.2 in B-flat major Op.83,1,2019,
Kim Dohyun,Republic of Korea,,,Chopin,Etude F Major Op.10 No.8,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Preliminary,Tchaikovsky,Un poco di Chopin Op.72 No.15,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Preliminary,Tchaikovsky-Pletnev,Selections from 'Nutcracker Suite' Op.71,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Preliminary,Bach,Prelude and Fugue in G-sharp minor BWV 849,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Preliminary,Mozart,sonata in F Major K 332,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Preliminary,Rachmaninoff,Etude-tableau in A minor Op.39 No.6,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Preliminary,Tchaikovsky,March; Sugar Plum Fairy; Tarantella; Trepak,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Preliminary,Liszt,Transcendental Etude No.4,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Semifinal,Chopin,Barcarolle Op.60,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Semifinal,Chopin,Twelve Etudes Op.25,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Semifinal,Stravinsky,TroismouvementsdePetrouchka,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Final,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Semifinal,2019,
Kim Dohyun,Republic of Korea,,Final,Prokofiev,Piano Concerto No.2 in G minor Op.16,Semifinal,2019,
Kopachevsky Philipp,Russia,,Preliminary,Rachmaninoff,Etudes-tableau in D Minor Op.33 No.5,Semifinal,2019,
Kopachevsky Philipp,Russia,,Preliminary,Liszt,Paganini Etude No.6 in A Minor,Semifinal,2019,
Kopachevsky Philipp,Russia,,Preliminary,Chopin,Etude in c major Op.10 No.1,Semifinal,2019,
Kopachevsky Philipp,Russia,,Preliminary,Tchaikovsky,The Seasons Op.37:,Semifinal,2019,
Kopachevsky Philipp,Russia,,Preliminary,Haydn,sonata in A-flat major Hob.XVI: 46,Semifinal,2019,
Kopachevsky Philipp,Russia,,Preliminary,Bach,Prelude and Fugue in C minor BWV 846,Semifinal,2019,
Kopachevsky Philipp,Russia,,Preliminary,NaN,NaN,Semifinal,2019,
Kopachevsky Philipp,Russia,,Semifinal,Grieg,The Death of Ase; 3. Anitra's dance; 4. In the Hall of the Mountain King,Semifinal,2019,
Kopachevsky Philipp,Russia,,Semifinal,Scriabin,Vers la flamme Op.72,Semifinal,2019,
Kopachevsky Philipp,Russia,,Semifinal,Medtner,Canzona Serenada from the cycle Forgotten Melodies Op.38 No.6,Semifinal,2019,
Kopachevsky Philipp,Russia,,Semifinal,Schumann,Carnaval Op.9,Semifinal,2019,
Kopachevsky Philipp,Russia,,Semifinal,Grieg-Ginsburg,Suite No.1 'Peer Gynt' Op.46,Semifinal,2019,
Kopachevsky Philipp,Russia,,Final,Rachmaninoff,Rhapsody on a Theme of Paganini Op.43,Semifinal,2019,
Kopachevsky Philipp,Russia,,Final,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Semifinal,2019,
Liu Xiaoyu,Canada,,Preliminary,Rachmaninoff,Etude-tableau in D major Op.39 No.9,Preliminary,2019,
Liu Xiaoyu,Canada,,Preliminary,Chopin,Etude in C-sharp minorOp.10 No.4,Preliminary,2019,
Liu Xiaoyu,Canada,,Preliminary,Beethoven,"Sonata in C major Op.53 ""Waldstein""",Preliminary,2019,
Liu Xiaoyu,Canada,,Preliminary,Bach,Prelude and Fugue in C-flat minor BWV 849,Preliminary,2019,
Liu Xiaoyu,Canada,,Preliminary,Liszt,la campanella,Preliminary,2019,
Liu Xiaoyu,Canada,,Preliminary,Tchaikovsky,Romance in F minor Op.5,Preliminary,2019,
Liu Xiaoyu,Canada,,Preliminary,Tchaikovsky-Wild,Dance of the four swans from 'Swan Lake' Suite Op.20,Preliminary,2019,
Liu Xiaoyu,Canada,,Semifinal,Ravel,Alborada del gracioso from Miroirs,Preliminary,2019,
Liu Xiaoyu,Canada,,Semifinal,Ravel,La vallee des cloches from Miroirs,Preliminary,2019,
Liu Xiaoyu,Canada,,Semifinal,Scriabin,sonata No.4 in F-sharp major Op.30,Preliminary,2019,
Liu Xiaoyu,Canada,,Semifinal,Bach,French Suite No.5 in G major BWV 816,Preliminary,2019,
Liu Xiaoyu,Canada,,Semifinal,Barber,Sonata Op.26,Preliminary,2019,
Liu Xiaoyu,Canada,,Final,Rachmaninoff,Rhapsody on a Theme of Paganini Op.43,Preliminary,2019,
Liu Xiaoyu,Canada,,Final,Tchaikovsky,Piano Concerto No.2 in G major Op.44,Preliminary,2019,
Malofeev Alexander,Russia,,Preliminary,Bach,Prelude and Fugue in A minor BWV 889,Preliminary,2019,
Malofeev Alexander,Russia,,Preliminary,Beethoven,"sonata in F minor Op.57 ""appassionata""",Preliminary,2019,
Malofeev Alexander,Russia,,Preliminary,Chopin,Etude A minor Op.25 No.11,Preliminary,2019,
Malofeev Alexander,Russia,,Preliminary,Rachmaninoff,Etude-tableau in A minor Op.39 No.6,Preliminary,2019,
Malofeev Alexander,Russia,,Preliminary,Liszt,Transcendental Etude No.4,Preliminary,2019,
Malofeev Alexander,Russia,,Preliminary,Tchaikovsky,Dumka Op.59,Preliminary,2019,
Malofeev Alexander,Russia,,Semifinal,Rachmaninoff,sonata No.2 in B-flat minor Op.36,Preliminary,2019,
Malofeev Alexander,Russia,,Semifinal,Tchaikovsky,October,Preliminary,2019,
Malofeev Alexander,Russia,,Semifinal,Prokofiev,sonata No.7 in B-flat major Op.83,Preliminary,2019,
Malofeev Alexander,Russia,,Semifinal,Tchaikovsky,November,Preliminary,2019,
Malofeev Alexander,Russia,,Semifinal,Tchaikovsky-Pletnev,Andante maestoso from Concert Suite from the Nutcracker,Preliminary,2019,
Malofeev Alexander,Russia,,Final,Prokofiev,Piano Concerto No.3 in C major Op.26,Preliminary,2019,
Malofeev Alexander,Russia,,Final,Rachmaninoff,Piano concerto No.3 in D minor Op.30,Preliminary,2019,
Melnikov Alexey,Russia,,Preliminary,Beethoven,"sonata in F minor Op.57 ""appassionata""",3,2019,
Melnikov Alexey,Russia,,Preliminary,Tchaikovsky,October,3,2019,
Melnikov Alexey,Russia,,Preliminary,Chopin,Etude in C major Op.10 No.1,3,2019,
Melnikov Alexey,Russia,,Preliminary,Rachmaninoff,Etude-tableau in C major Op.33 No.2,3,2019,
Melnikov Alexey,Russia,,Preliminary,Liszt,Transcendental Etude No.10,3,2019,
Melnikov Alexey,Russia,,Preliminary,Bach,Prelude and Fugue in B-flat minor BWV 867,3,2019,
Melnikov Alexey,Russia,,Semifinal,Scriabin,Prelude No.1 in C Major,3,2019,
Melnikov Alexey,Russia,,Semifinal,Scriabin,Prelude No.2 in A Minor,3,2019,
Melnikov Alexey,Russia,,Semifinal,Scriabin,Prelude No.6 in B Minor,3,2019,
Melnikov Alexey,Russia,,Semifinal,Scriabin,Prelude No.8 in F-sharp Minor,3,2019,
Melnikov Alexey,Russia,,Semifinal,Scriabin,Prelude No.11 in B Major,3,2019,
Melnikov Alexey,Russia,,Semifinal,Scriabin,Prelude No.12 in G-sharp Minor,3,2019,
Melnikov Alexey,Russia,,Semifinal,Scriabin,Prelude No.14 in E-flat Minor,3,2019,
Melnikov Alexey,Russia,,Semifinal,Rachmaninoff,Etude-tableau in C minor Op.33 No.3,3,2019,
Melnikov Alexey,Russia,,Semifinal,Prokofiev,4 Etudes Op.2,3,2019,
Melnikov Alexey,Russia,,Semifinal,Liszt,Sonata in B minor,3,2019,
Melnikov Alexey,Russia,,Final,Tchaikovsky,Piano concerto No.1 in B-flat minor Op.23,3,2019,
Melnikov Alexey,Russia,,Final,Prokofiev,Piano Concerto No.2 in G minor Op.16,3,2019,
Mun Arseny,Russia,,Preliminary,Beethoven,"sonata in F minor Op.57 ""Appassionata""",Preliminary,2019,
Mun Arseny,Russia,,Preliminary,Chopin,Etude in A–flat major Op.10 No.1,Preliminary,2019,
Mun Arseny,Russia,,Preliminary,Rachmaninoff,Etude-tableau in F-sharp minor Op.39 No.3,Preliminary,2019,
Mun Arseny,Russia,,Preliminary,Liszt,la campanella,Preliminary,2019,
Mun Arseny,Russia,,Preliminary,Bach,Prelude and Fugue in D-sharp minor BWV 877,Preliminary,2019,
Mun Arseny,Russia,,Preliminary,Tchaikovsky,Dumka Op.59,Preliminary,2019,
Mun Arseny,Russia,,Semifinal,Ravel,Ondine from Gaspard de la nuit,Preliminary,2019,
Mun Arseny,Russia,,Semifinal,Schumann,Carnaval Op.9,Preliminary,2019,
Mun Arseny,Russia,,Semifinal,Prokofiev,sonata No.7 in B-flat major Op.83,Preliminary,2019,
Mun Arseny,Russia,,Final,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,2019,
Shishkin Dmitry,Russia,,Preliminary,Tchaikovsky,Scherzo a la Russe Op.1 No.1,2,2019,
Shishkin Dmitry,Russia,,Preliminary,Chopin,Etude in c-sharp minorOp.10 No.4,2,2019,
Shishkin Dmitry,Russia,,Preliminary,Rachmaninoff,Etude-tableau in d minor Op.39 No.8,2,2019,
Shishkin Dmitry,Russia,,Preliminary,Bach,Prelude and Fugue in G major BWV 860,2,2019,
Shishkin Dmitry,Russia,,Preliminary,Beethoven,"Sonata in C major Op.53 ""Waldstein""",2,2019,
Shishkin Dmitry,Russia,,Preliminary,Liszt,la campanella,2,2019,
Shishkin Dmitry,Russia,,Semifinal,Prokofiev,4 Etudes Op.2,2,2019,
Shishkin Dmitry,Russia,,Semifinal,Rachmaninoff,sonata No.2 in B-flat minor Op.36,2,2019,
Shishkin Dmitry,Russia,,Semifinal,Chopin,Scherzo No.2 in B-flat minor Op.31,2,2019,
Shishkin Dmitry,Russia,,Semifinal,Chopin,3 Mazurkas Op.59,2,2019,
Shishkin Dmitry,Russia,,Semifinal,Medtner,Canzona-Serenata' from 'Forgotten Melodies' Op.38,2,2019,
Shishkin Dmitry,Russia,,Final,Tchaikovsky,Piano concerto No.1 in B-flat minor Op.23,2,2019,
Shishkin Dmitry,Russia,,Final,Prokofiev,Piano concerto No.3 in C major Op.26,2,2019,
Tarasevich-Nikolayev Arseny,Russia,,Preliminary,Rachmaninoff,Etude-tableau in D major Op.39 No.9,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Preliminary,Liszt,Transcendental Etude No.12,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Preliminary,Tchaikovsky,Meditation Op.72 No.5,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Preliminary,Mozart,sonata in B-flat minor K.333,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Preliminary,Bach,Prelude and Fugue in E-flat minor BWV 853,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Preliminary,Chopin,Etude in C major Op.10 No.1,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Semifinal,Prokofiev,sonata No.6 in A major Op.82,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Semifinal,Rachmaninoff,Etude-tableau in C major Op.39 No.9,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Semifinal,Rachmaninoff,moments musicaux Op.16,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Final,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Semifinal,2019,
Tarasevich-Nikolayev Arseny,Russia,,Final,Beethoven,Piano Concerto No.5 in E-flat major Op.73,Semifinal,2019,
Wu Yuchong,China,,Preliminary,Chopin,Etude in G-sharp minor Op.25 No.6,Preliminary,2019,
Wu Yuchong,China,,Preliminary,Tchaikovsky,Theme and variations in f major Op.19 No.6,Preliminary,2019,
Wu Yuchong,China,,Preliminary,Tchaikovsky,Polka Op.51 No.2,Preliminary,2019,
Wu Yuchong,China,,Preliminary,Rachmaninoff,Etude-tableau in D major Op.39 No.9,Preliminary,2019,
Wu Yuchong,China,,Preliminary,Liszt,"ConcertEtudeNo.2inFMinor""LaLeggierezza""",Preliminary,2019,
Wu Yuchong,China,,Preliminary,Beethoven,sonata in E-flat major Op.31 no.1,Preliminary,2019,
Wu Yuchong,China,,Preliminary,Bach,Prelude and Fugue in B minor BWV 893,Preliminary,2019,
Wu Yuchong,China,,Semifinal,Rachmaninoff,Sonata No.2 in B-flat minor Op.36,Preliminary,2019,
Wu Yuchong,China,,Semifinal,Janáček,Sonata 1.X.1905,Preliminary,2019,
Wu Yuchong,China,,Semifinal,Bartók,Out of doors,Preliminary,2019,
Wu Yuchong,China,,Semifinal,Mendelssohn,Fantasy in F-sharp minorOp.28,Preliminary,2019,
Wu Yuchong,China,,Final,Rachmaninoff,Piano Concerto No.3 in D minor Op.30,Preliminary,2019,
Wu Yuchong,China,,Final,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,2019,
Xie Ming,China,,Preliminary,Tchaikovsky,Natha Valse Op.51 No.4,Preliminary,2019,
Xie Ming,China,,Preliminary,Beethoven,Sonata in E-flat major Op.31 No.3,Preliminary,2019,
Xie Ming,China,,Preliminary,Bach,Prelude and Fugue in G-sharp minor BWV 863,Preliminary,2019,
Xie Ming,China,,Preliminary,Mendelssohn,Etude in G-sharp minor Op.25 No.6,Preliminary,2019,
Xie Ming,China,,Preliminary,Liszt,la campanella,Preliminary,2019,
Xie Ming,China,,Preliminary,Rachmaninoff,Etude-tableau in C minor Op.39 No.1,Preliminary,2019,
Xie Ming,China,,Semifinal,Glazunov,sonata No.1 in B-flat minor Op.74,Preliminary,2019,
Xie Ming,China,,Semifinal,Prokofiev,SarcasmsOp.17,Preliminary,2019,
Xie Ming,China,,Semifinal,Ravel,Gaspard de la nuit,Preliminary,2019,
Xie Ming,China,,Semifinal,Mendelssohn-Rachmaninoff,ScherzofromAMidsummerNight'sDream,Preliminary,2019,
Xie Ming,China,,Final,Prokofiev,Pianoconcerto No.in C majorOp.26,Preliminary,2019,
Xie Ming,China,,Final,Tchaikovsky,Pianoconcerto No.1 in B-flat minor Op.23,Preliminary,2019,
Yang Yi Ke,Canada,,Preliminary,Liszt,Transcendental Etude No.10,Preliminary,2019,
Yang Yi Ke,Canada,,Preliminary,Beethoven,sonata in A major Op.101,Preliminary,2019,
Yang Yi Ke,Canada,,Preliminary,Rachmaninoff,Etude in F-sharp minor Op.39 No.3,Preliminary,2019,
Yang Yi Ke,Canada,,Preliminary,Chopin,Etude in C major Op.10 No.7,Preliminary,2019,
Yang Yi Ke,Canada,,Preliminary,Bach,Prelude and Fugue in G major BWV 860,Preliminary,2019,
Yang Yi Ke,Canada,,Preliminary,Tchaikovsky,Dumka Op.59,Preliminary,2019,
Yang Yi Ke,Canada,,Preliminary,Tchaikovsky,Nocturne in F major Op.10 No.1,Preliminary,2019,
Yang Yi Ke,Canada,,Semifinal,Ravel,Gaspard de la Nuit,Preliminary,2019,
Yang Yi Ke,Canada,,Semifinal,Wagner-Liszt,Tannhauser Overture,Preliminary,2019,
Yang Yi Ke,Canada,,Semifinal,Prokofiev,Sonata No.7 in B-flat major Op.83,Preliminary,2019,
Yang Yi Ke,Canada,,Final,Prokofiev,Piano Concerto No.2 in G minor Op.16,Preliminary,2019,
Yang Yi Ke,Canada,,Final,Tchaikovsky,Piano Concerto No.1 in B-flat minor Op.23,Preliminary,2019,
Yashkin Anton,Russia,,Preliminary,Bach,Prelude and Fugue in B-flat major BWV 890,Preliminary,2019,
Yashkin Anton,Russia,,Preliminary,Beethoven,"sonata in F minor Op.57 ""Appassionata""",Preliminary,2019,
Yashkin Anton,Russia,,Preliminary,Chopin,Etude in C-sharp minor Op.10 No.4,Preliminary,2019,
Yashkin Anton,Russia,,Preliminary,Rachmaninoff,Etude-tableau in F-sharp minor Op.39 No.3,Preliminary,2019,
Yashkin Anton,Russia,,Preliminary,Tchaikovsky,Scherzo a la Russe Op.1 No.1,Preliminary,2019,
Yashkin Anton,Russia,,Preliminary,Liszt,Transcendental Etude No.4,Preliminary,2019,
Yashkin Anton,Russia,,Semifinal,Haydn,sonata in G minor Hob.XVI: 44,Preliminary,2019,
Yashkin Anton,Russia,,Semifinal,Liszt,Scherzo and Marsch S. 177,Preliminary,2019,
Yashkin Anton,Russia,,Semifinal,Debussy,Etude pour les quartes,Preliminary,2019,
Yashkin Anton,Russia,,Semifinal,Mussorgsky,Pictures at an exhibition,Preliminary,2019,
Yashkin Anton,Russia,,Final,Liszt,Piano Concerto No.1 in E-flat major,Preliminary,2019,
Yashkin Anton,Russia,,Final,Tchaikovsky,Piano concerto No.1 in B-flat minor Op.23,Preliminary,2019,
Yasynsky Artem,Ukraine,,Preliminary,Bach,Prelude and Fugue in G minor BWV 885,Preliminary,2019,
Yasynsky Artem,Ukraine,,Preliminary,Tchaikovsky,Impromptu op.72 No.1,Preliminary,2019,
Yasynsky Artem,Ukraine,,Preliminary,Tchaikovsky,Echo rustique op.72 No.14,Preliminary,2019,
Yasynsky Artem,Ukraine,,Preliminary,Chopin,Etude in C major Op.10 No.1,Preliminary,2019,
Yasynsky Artem,Ukraine,,Preliminary,Liszt,Paganini Etude No.6 in A Minor,Preliminary,2019,
Yasynsky Artem,Ukraine,,Preliminary,Rachmaninoff,Etude-tableau in a minor Op.39 No.6,Preliminary,2019,
Yasynsky Artem,Ukraine,,Preliminary,Beethoven,"sonata in F minor Op.57 ""Appassionata""",Preliminary,2019,
Yasynsky Artem,Ukraine,,Semifinal,Scarlatti,Sonata in G minor K.426,Preliminary,2019,
Yasynsky Artem,Ukraine,,Semifinal,Scarlatti,Sonata in B-flat Major K.503,Preliminary,2019,
Yasynsky Artem,Ukraine,,Semifinal,Brahms,Variations on a Theme of Paganini Books I and II,Preliminary,2019,
Yasynsky Artem,Ukraine,,Semifinal,Prokofiev,Sonata No.8 in B-flat major Op.84,Preliminary,2019,
